,Company Name,Date of Tweet,Text of Tweet,Tweet ID
716,Care Com In,11-Jun-19,A tool to make sure you are all on the same page ✅ https://t.co/Iciix7wNyk,1138502438963617795
717,Care Com In,11-Jun-19,"@1BabyTia I am sorry to hear of your disappointment. You are able to post your jobs for free. We want to make sure that you had a chance to see if there are qualified candidates first. DM me your email,name,city,state &amp; I can review your account and go over some promo codes.",1138421595628810241
718,Care Com In,11-Jun-19,"@OmgWonderbread @OmgWonderbread---we can take a look for you! Please send us a DM with your full name, city/state, and email address on your account so that we can review it.",1138402855885426688
719,Care Com In,11-Jun-19,"@truknightmare I am happy to help you with your account. Please DM us with your first and last name, email address and city so that we can assist.",1138246319871594496
720,Care Com In,10-Jun-19,@humiston We have a variety of membership options and promos if you are interested.  Also a comprehensive Safety Center/many resources including a Hiring Guide/info on background checks/access to three levels of background checks for purchase. Please visit  https://t.co/cvnCSrWh3L,1138199383428739073
721,Care Com In,10-Jun-19,👐👐 https://t.co/uqrll2tu0b,1138181018798698497
722,Care Com In,10-Jun-19,@wordfromamabird @TheCatWhisprer @copymama @MotherPlaylist @mommajessiec @wonderparent007 @HomeWithPeanut @ThatMummyLife @MommedRealHard @Six_Pack_Mom @MrGirlDad @modernmomese Thank you!!,1138180908585037824
723,Caredx Inc,14-Jul-20,RT @Honor_The_Gift: Kidney transplant recipients and other immunosuppressed populations are far more vulnerable to the risks of #COVID19 th…,1283127470317764608
724,Caredx Inc,14-Jul-20,RT @Honor_The_Gift: TOMORROW: The House @EnergyCommerce Committee will include the Immuno Bill (H.R. 5534) in a full-committee mark up! Thi…,1283127417796734985
725,Caredx Inc,14-Jul-20,This poll is from our recent Transplant Patient Travel webinar. We asked participants how likely they are to travel in the next 6-12 months given the current COVID-19 situation. What are your thoughts on air travel right now? Watch the webinar on-demand: https://t.co/XKJkVLNqtc https://t.co/pNVvp08mF9,1283044793308925959
726,Caredx Inc,13-Jul-20,"Transplant Surgeon Steven Potter, MD with @bswhealth, shares his thoughts on how AlloSure is helping him to provide the best possible outcomes for the transplant patients he treats. To learn more about AlloSure, visit https://t.co/99OJ14U9Fh https://t.co/xBAoxrM29g",1282804694042259466
727,Caredx Inc,11-Jul-20,"We hope you will join us for the AlloCare Transplant Festival (virtual) on September 26, 2020 for what promises to be a fun, interactive event. Register early, it's free. Plus, a special gift will be sent to the first 500 registrants: https://t.co/qUySWHMLyT https://t.co/gJCfQV9Ai3",1282077210829086721
728,Caredx Inc,10-Jul-20,"RT @JennyReiko: If you missed the joint webinar hosted by @Honor_The_Gift, @ASNAdvocacy, and @NKF_Advocacy on the Immuno Bill, it's not too…",1281606628588978177
729,Caredx Inc,10-Jul-20,RT @NKF_Advocacy: Raise your hand if you think transplant patients shouldn't have to decide between paying for food or paying for lifesavin…,1281606542446362624
730,Caredx Inc,09-Jul-20,Contact Congress: It’s time to ensure Medicare coverage of immunosuppressive drugs for kidney transplant patients. #HonorTheGift  https://t.co/yICxNi2wUJ,1281331772525932544
731,Caredx Inc,09-Jul-20,RT @Honor_The_Gift: ICYMI: we teamed up with @asnadvocacy and @nkf_advocacy to present the latest updates on the Immuno Bill in a webinar y…,1281273368650678273
732,Caredx Inc,09-Jul-20,"Tag a healthcare worker you appreciate! This #ThankfulThursday, we would like to say a heartfelt thank you to the entire healthcare community for the sacrifices you make every day, especially during this pandemic. Your commitment to patients is profound. https://t.co/3iJDP6uqxw",1281242764055851011
733,Cargurus Inc,02-Dec-19,@space4x321 Hello. Thank you very much for reaching out with that suggestion. We are always working to make the site experience better. We will take this suggestion into consideration as we continue to improve the site. Thanks again.,1201568179820085248
734,Cargurus Inc,02-Dec-19,"@StanbridgeStar Hi there. Thank you for reaching out. If you decide you would like to proceed with the purchase after the test drive, please communicate with the seller through the app and they can begin the transaction. If you have any further questions please do let us know.",1201522840127836160
735,Cargurus Inc,02-Dec-19,@_dandy__lion_ Hello. Thank you for reaching out and bringing this to our attention. Could you please dm us your email address so that we can get some more details from you? Thank you!,1201522194897092611
736,Cargurus Inc,30-Nov-19,"If your idea of a fun weekend involves hiking boots and dinner cooked over an open flame, these cars may be right for you.  https://t.co/GZQEc6woz0",1200822255862849537
737,Cargurus Inc,29-Nov-19,Make an entrance with this this 1971 Fiat 500 Abarth  😎#foundoncargurus https://t.co/o0u9af5e39 https://t.co/hBSybI1ppV,1200459888616517632
738,Cargurus Inc,28-Nov-19,🦃 https://t.co/Ola2fuj7g6,1200097304965001219
739,Cargurus Inc,27-Nov-19,Will your next car purchase be certified pre-owned? https://t.co/Q4pI7xWFbm,1199735211254321153
740,Cargurus Inc,23-Nov-19,"If your car breaks down on a snowy night, you'll be happy for these 10 things. (🐈not included but highly recommended) https://t.co/EltpAsnYPG",1198270031391526912
741,Cargurus Inc,22-Nov-19,"Meet the Porsche Taycan 4S. Porsche's entry-level"" all-electric vehicle is making ""entry-level"" look cool. 😎 https://t.co/JKIolVlsB1",1197862523564896258
742,Cargurus Inc,21-Nov-19,These trucks are rugged and electric. But can they convince truck owners to switch? https://t.co/38rMjexyid,1197613972331077652
743,Casella Waste Systems Inc.,08-Oct-20,"Join Liza Casella and @MABeverage Executive Director Steve Boksanski as they discuss bottle bills, comprehensive recycling programs, pandemic response and essential service, and the future of recycling as the most recent guests on the @MABeverage podcast. https://t.co/ZO6c01RTYF",1314215538709667840
744,Casella Waste Systems Inc.,06-Oct-20,"“It’s an honor to have our efforts recognized by @IRMagazine among an outstanding group of nominees. This would not be possible without the outstanding service being provided each day by our frontline essential workers.” - John W. Casella, Chairman &amp; CEO  https://t.co/feNJof7p2s https://t.co/XivE2yRg1i",1313566366839050240
745,Casella Waste Systems Inc.,05-Oct-20,So cool! https://t.co/ahBF5eWF7m,1313169297318072322
746,Casella Waste Systems Inc.,02-Oct-20,"Awesome job, Cerra! https://t.co/OeDLHMphPM",1312109184331051008
747,Casella Waste Systems Inc.,29-Sep-20,"Nice work, Gabe! https://t.co/LJhq981wLD",1310990946734166016
748,Casella Waste Systems Inc.,20-Sep-20,"Market Area Manager Gerry Galena proudly displays his recent birthday present made by his son-in-law. Happy Belated Birthday, Gerry! https://t.co/Q3fpqxd4gt",1307648286279585794
749,Casella Waste Systems Inc.,12-Sep-20,"@Carlhughes1964 Very sorry to hear this, we strive for the best customer service in the business. Can you please DM your phone number and service address so that we can address the issue?",1304794616269606912
750,Casella Waste Systems Inc.,07-Sep-20,"Today we celebrate the hard work and dedication of all 2,500 Casella employees. Please join us in saying thank you and Happy Labor Day! https://t.co/bPxEFb5lZf",1303060757471539201
751,Casella Waste Systems Inc.,04-Sep-20,"Driver Tim Allain, Jr. pulled these flags out of the trash in order to give them a proper retirement. We encourage everyone to do their part to ensure proper retirement and keep them out of the trash. Please take them to your local American Legion or VFW. #NoFlagLeftBehind #🇺🇸 https://t.co/WvwMdHpzNK",1301984341229215749
752,Casella Waste Systems Inc.,03-Sep-20,RT @ebcne: It gives us great pleasure to announce that Dan Emerson of @CasellaWaste will be joining the EBC Solid Waste Management Committe…,1301594884973965312
753,Celadon Group,02-Apr-18,Don't be afraid to fail. Be afraid not to try. What will you go after this week? #MotivationMonday https://t.co/6W89knNOgg https://t.co/DGA3F2kkdo,980837538259783680
754,Celadon Group,29-Mar-18,Have you met CJ? #RollWithUs #EmployeeSpotlight https://t.co/zIXdGcyT1A,979478570560040960
755,Celadon Group,26-Mar-18,Now that's an equation everybody understands. How will you achieve success this week? #MotivationMonday https://t.co/aWUCQEDXoo https://t.co/KJgPoqMg4B,978300813046054912
756,Celadon Group,22-Mar-18,Have you met James? He's got a great random fact for us this week. See the full quote on our Facebook Page #RollWithUs #EmployeeSpotlight https://t.co/oRtokFo3Ni,976956727114559489
757,Celadon Group,19-Mar-18,What are you here for? #MotivationMonday https://t.co/RKgeWYaBw6 https://t.co/goN0C30XWL,975764354753810434
758,Celadon Group,15-Mar-18,Have you met Mackenzie? #RollWithUs #EmployeeSpotlight https://t.co/X1cqx7OeFO,974404909218058240
759,Celadon Group,12-Mar-18,Looking for a new opportunity? Check out what Celadon Logistics. #MotivationMonday https://t.co/3LtjarZ3ei https://t.co/3l912IDoLi,973227157790117888
760,Celadon Group,12-Mar-18,It's that time of year again! Who is going to miss that hour of sleep? #Daylightsavings #RollWithUs https://t.co/ORlg7AIHqY,972985565988708358
761,Celadon Group,08-Mar-18,Have you met Dawn? #RollWithUs #EmployeeSpotlight https://t.co/MecvOfUTTr,971883294353776641
762,Celadon Group,08-Mar-18,Celebrating all the amazing women in the office today! Thank you for all the hard work you do #InternationalWomensDay #RollWithUs https://t.co/CMPJdNMA2Z https://t.co/PVPTBOtR3J,971845543466033152
763,CELLULAR BIOMEDICINE GROUP INC,14-Mar-16,CBMG 2015 financials &amp; business highlights &amp; 2016 outlook https://t.co/LnPnJXXqh2,709368672339406850
764,CELLULAR BIOMEDICINE GROUP INC,04-Feb-16,"CBMG Announces a $43.13 Million Strategic Investment From Dangdai International Group Co., https://t.co/wVjyy6cOm1",695253875041775616
765,CELLULAR BIOMEDICINE GROUP INC,24-Nov-15,Cellular Biomedicine Group to Present at the Piper Jaffray 27th Annual Healthcare Investor Conference https://t.co/lzAqeEoJ7k,669159015998361601
766,CELLULAR BIOMEDICINE GROUP INC,28-Jul-15,CBMG Announces Successful New Certifications for Proprietary Cell and Tissue Preservation Media Kits https://t.co/RP4PzieFGx,625848560139919360
767,CELLULAR BIOMEDICINE GROUP INC,30-Jun-15,CBMG Today Responded to the Class Action Lawsuit https://t.co/VruAdkbXP1,615873300166635521
768,CELLULAR BIOMEDICINE GROUP INC,30-Jun-15,Cellular Biomedicine Group Completes Acquisition of CD40LGVAX Vaccine https://t.co/i3ny0weo2L,615736645438959616
769,CELLULAR BIOMEDICINE GROUP INC,25-Jun-15,Cancer vaccine news http://t.co/SQwWVdSQ0s,613888250306932737
770,CELLULAR BIOMEDICINE GROUP INC,10-Jun-15,"CBMG to Acquire CD40LGVAX Vaccine, and Pending Clinical Trial in the U.S. for Non-Small Cell Lung Cancer (NSCLC) https://t.co/6j8zo3lqBG",608466438337245184
771,CELLULAR BIOMEDICINE GROUP INC,22-May-15,CBMG Announces Positive Phase I Results From CAR-T CD30 Immuno-Oncology Clinical Development Program https://t.co/1yulWgUDha,601786408509042688
772,CELLULAR BIOMEDICINE GROUP INC,12-May-15,Cellular Biomedicine Group Featured on Wide World of Stocks Television https://t.co/MT69hG75PI,598125379258286081
773,Cel-Sci Corporation,16-Apr-20,The coronavirus is also affecting how cancer care is delivered. Read more at @CancerTodayMag   #headandneckcancer #headandneckcancerawarenessweek #oralcancerawareness #cancercare #cancerpatients https://t.co/w2oPK8Ouvt,1250878820959256577
774,Cel-Sci Corporation,15-Apr-20,Have you Checked your Mouth? The @oralcancerfnd is urging the public to Check your Mouth especially during this #oralcancerawarnessmonth #headandneckcancer #headandneckcancerawarenessweek https://t.co/io1r9yKfbJ,1250436162218414082
775,Cel-Sci Corporation,14-Apr-20,Do you know the early #symptoms of Head and Neck cancer? Learn the early signs provided by the American Academy of Otolaryngology: https://t.co/J6CbZQKPVR #headandneckcancerawarenessweek #oralcancer  #knowthesigns https://t.co/6yhhN6Kk96,1250077562778390530
776,Cel-Sci Corporation,13-Apr-20,"Join us $CVM in supporting the start of Oral, Head and Neck Cancer Awareness Week 2020, marking a week long series of events promoting awareness of oral, head, and neck cancer, highlighted by a day of free cancer screenings throughout the U.S. #oralcancer #headandneckcancer https://t.co/folQJTHAMd",1249691073833840642
777,Cel-Sci Corporation,26-Mar-20,CEL-SCI announces the closing of its $7.7 million bought deal $CVM https://t.co/8ZR7WwlazX,1243196003794202624
778,Cel-Sci Corporation,23-Mar-20,CEL-SCI to Develop LEAPS COVID-19 Immunotherapy in Collaboration with University of Georgia Center for Vaccines and Immunology $CVM #Covid19 https://t.co/o81rI6ccNJ,1242081034126188559
779,Cel-Sci Corporation,10-Mar-20,$CVM There is a lot of misinformation being spread about CVM and our work.  Remember that the last CVM short position was about 6.5 m shares and the stock borrow rate is about 45%.  Caveat emptor. Look at https://t.co/8kr3p0SLHX for the facts. People seek to play on your emotions,1237447897672802306
780,Cel-Sci Corporation,09-Mar-20,CEL-SCI Initiates Development of Immunotherapy to Treat COVID-19 Coronavirus Infection $CVM #Covid19 https://t.co/wmTliviWNn,1236984919571693576
781,Cel-Sci Corporation,04-Mar-20,We’re continuing to look for new team members and have a new job posting:  Manufacturing Process Tech.  Learn more about this position and others on our website https://t.co/D4mAJgvW6v  #BioTechJobs $CVM,1235229002547286016
782,Cel-Sci Corporation,02-Mar-20,"$CVM If you have any questions in regards to our Phase 3 trial of Multikine in head and neck cancer, look at the most recent shareholder letter first:  https://t.co/3CtOQHIkg6",1234459014039265281
783,Celsius Holdings Inc,07-Oct-21,@shella_bug16 Please visit the store locator on our website to find CELSIUS near you!! 🤩,1446226362751201280
784,Celsius Holdings Inc,07-Oct-21,@EmmanuelFinanc1 Good product what can we say 🤷‍♀️,1446226229309366276
785,Celsius Holdings Inc,07-Oct-21,@Dang_Joyce 🤩💪,1446226031896104964
786,Celsius Holdings Inc,07-Oct-21,@AddieBecker11 Hey there!! Please apply to the college program https://t.co/jqp0LTKuDS 😊,1446225993178419209
787,Celsius Holdings Inc,07-Oct-21,@tradingwisdom14 We will pass your suggestion to the team!!,1446225819546836997
788,Celsius Holdings Inc,07-Oct-21,@PrynceJacobs 🤩🤩🤩,1446225560582098948
